contig	start	stop	name	aCount	bCount	totalCount	log2_aFC	subject	samp
17	63524681	63557765	ENSG00000168646.8	15	0	15	inf	SG149	S90
3	122399465	122449687	ENSG00000173193.9	783	453	1236	0.789501257245	SG038	S52
11	75145685	75236948	ENSG00000158555.10	44	7	51	2.65207669658	SG031	S23
3	190931080	190952394	ENSG00000233308.1	9	35	44	-1.9593580155	SG155	S19
2	38294652	38337044	ENSG00000138061.7	7	31	38	-2.14684138833	SG001	S26
15	57592563	57599959	ENSG00000247982.2	290	122	412	1.24917175245	SG044	S86
8	98285717	98290176	ENSG00000180543.3	20	1	21	4.3219280948900005	SG043	S61
7	128784712	128808637	ENSG00000158457.4	212	321	533	-0.598509032559	SG039	S51
20	37049235	37063996	ENSG00000196756.7	120	64	184	0.906890595609	SG155	S41
4	169784921	169931426	ENSG00000145439.7	21	51	72	-1.28010791919	SG025	S33
17	906912	1132315	ENSG00000159842.10	321	239	560	0.425562679142	SG045	S79
2	1635659	1748624	ENSG00000130508.6	7	50	57	-2.83650126772	SG149	S89
13	111267881	111291674	ENSG00000213995.7	137	82	219	0.7404800783419999	SG024	S36
22	17517460	17541715	ENSG00000237438.2	44	103	147	-1.22706890855	SG039	S51
19	36233365	36235882	ENSG00000161265.10	52	15	67	1.79354912253	SG022	S12
1	31205316	31230667	ENSG00000162511.7	541	711	1252	-0.394220965793	SG030	S21
11	58938903	58975982	ENSG00000110042.3	23	54	77	-1.23132554611	SG023	S96
2	228029281	228179508	ENSG00000169031.14	64	13	77	2.29956028186	SG002	S7
5	134262350	134263719	ENSG00000247627.2	18	2	20	3.16992500144	SG027	S44
12	113345433	113455556	ENSG00000257452.1	2000	1750	3750	0.192645077942	SG150	S93
10	73724123	73773322	ENSG00000122863.5	20	0	20	inf	SG001	S26
11	287305	288987	ENSG00000255026.1	23	5	28	2.20163386117	SG155	S19
16	1543345	1560427	ENSG00000100726.10	193	128	321	0.592457037268	SG027	S45
22	23222886	23223576	ENSG00000211673.2	280	52	332	2.4288432988	SG148	S67
5	156693089	156822541	ENSG00000055163.14	241	348	589	-0.530054159619	SG149	S90
X	69664711	69725337	ENSG00000082458.7	28	4	32	2.80735492206	SG022	S12
15	31231144	31283810	ENSG00000166912.12	172	108	280	0.671377252539	SG044	S63
2	213446081	213886269	ENSG00000273118.1	345	436	781	-0.337731773111	SG042	S84
11	832884	839720	ENSG00000177697.13	148	45	193	1.7176002693	SG025	S33
21	38445526	38575413	ENSG00000182670.9	119	178	297	-0.580915667658	SG155	S41
19	10444452	10450499	ENSG00000076662.5	458	583	1041	-0.348148285104	SG006	S4
18	74240612	74322925	ENSG00000263812.1	49	21	70	1.22239242134	SG155	S19
16	1832902	1839192	ENSG00000095906.12	375	504	879	-0.426533138117	SG001	S1
15	81451916	81601393	ENSG00000172349.12	55	139	194	-1.3375813592	SG006	S28
22	24236770	24241117	ENSG00000218537.1	4	30	34	-2.90689059561	SG011	S8
X	153172821	153193873	ENSG00000089820.11	186	39	225	2.25375659225	SG031	S46
8	11415975	11417529	ENSG00000255354.1	137	82	219	0.7404800783419999	SG031	S46
3	126156444	126194762	ENSG00000070476.10	40	91	131	-1.18586654531	SG150	S92
4	25749055	25865382	ENSG00000091490.6	30	65	95	-1.11547721742	SG149	S90
12	120634489	120639038	ENSG00000089157.11	1004	1243	2247	-0.308067027102	SG045	S55
19	16177831	16213813	ENSG00000167460.10	164	281	445	-0.7768743156029999	SG152	S68
X	65815479	65859108	ENSG00000131080.10	103	9	112	3.51657552574	SG022	S35
19	54024235	54083523	ENSG00000130844.12	37	9	46	2.03952836419	SG043	S61
1	207669492	207813992	ENSG00000203710.6	6	26	32	-2.11547721742	SG024	S37
18	51795774	51847636	ENSG00000101751.6	15	43	58	-1.51937415909	SG040	S49
19	9523272	9546254	ENSG00000174652.13	146	62	208	1.23562824849	SG044	S63
13	27998681	28009775	ENSG00000122034.8	198	135	333	0.552541023029	SG046	S80
19	2037470	2051243	ENSG00000099875.10	1705	1387	3092	0.297803951588	SG038	S53
22	42905974	42915808	ENSG00000189306.6	109	217	326	-0.993366907668	SG038	S52
5	96149731	96271097	ENSG00000247121.2	490	82	572	2.57908593438	SG006	S4
10	30722866	30750762	ENSG00000107968.5	264	443	707	-0.746768769197	SG148	S71
14	107113741	107114274	ENSG00000223648.2	37	7	44	2.40209844357	SG024	S37
3	52558512	52569070	ENSG00000168268.6	134	50	184	1.42223300068	SG042	S60
12	110872630	110888212	ENSG00000111229.11	322	443	765	-0.46024601044	SG040	S49
22	22781876	22782371	ENSG00000211654.2	21	0	21	inf	SG023	S96
1	230193536	230417870	ENSG00000143641.8	690	493	1183	0.4850087152880001	SG155	S42
5	95860971	96115299	ENSG00000153113.19	578	332	910	0.799886251154	SG044	S63
9	5450503	5470566	ENSG00000120217.9	252	343	595	-0.444784842673	SG042	S83
11	58346584	58388515	ENSG00000186660.14	67	31	98	1.11189288007	SG021	S38
2	113399409	113403267	ENSG00000237753.1	2	16	18	-3.0	SG046	S81
17	42396993	42402238	ENSG00000013306.11	48	104	152	-1.11547721742	SG021	S14
17	79617489	79630142	ENSG00000185527.7	145	83	228	0.804869658668	SG039	S74
4	42410390	42659122	ENSG00000124406.12	90	144	234	-0.678071905113	SG043	S62
20	52553316	52687304	ENSG00000064787.8	52	12	64	2.11547721742	SG024	S13
14	100800125	100843142	ENSG00000140105.13	244	362	606	-0.56910854952	SG069	S47
X	20168029	20285523	ENSG00000177189.8	65	10	75	2.70043971814	SG038	S53
14	106383838	106391825	ENSG00000226777.3	67	18	85	1.89616418902	SG042	S84
11	65190245	65213011	ENSG00000245532.4	324	179	503	0.8560342256199999	SG044	S63
17	48623667	48633213	ENSG00000006282.15	23	126	149	-2.4537179674400003	SG022	S11
4	5712924	5830772	ENSG00000072840.8	0	28	28	-inf	SG025	S10
2	20760208	20850849	ENSG00000118960.8	44	88	132	-1.0	SG046	S80
19	18682540	18688360	ENSG00000221983.3	579	444	1023	0.383003671639	SG152	S91
5	6599352	6633404	ENSG00000037474.10	242	155	397	0.642738832	SG038	S53
1	227177566	227506175	ENSG00000143776.14	1	70	71	-6.12928301694	SG011	S32
17	33570055	33600674	ENSG00000166750.5	30	555	585	-4.20945336563	SG024	S13
5	180467225	180488523	ENSG00000165810.12	81	1	82	6.33985000288	SG031	S46
22	22657589	22664766	ENSG00000272779.1	26	67	93	-1.36564947232	SG027	S45
15	91473410	91497323	ENSG00000140553.12	1	16	17	-4.0	SG151	S88
10	104474295	104503249	ENSG00000156398.8	25	4	29	2.64385618977	SG001	S1
5	96149731	96271097	ENSG00000247121.2	230	42	272	2.45317262817	SG026	S17
18	9708162	9862548	ENSG00000168461.8	57	5	62	3.51096191928	SG151	S88
12	104323990	104347423	ENSG00000166598.8	1141	984	2125	0.213568570949	SG155	S42
6	42931619	42946958	ENSG00000124587.9	56	112	168	-1.0	SG022	S35
X	70338406	70362303	ENSG00000184634.11	7	40	47	-2.51457317283	SG038	S53
X	13395307	13421138	ENSG00000226434.1	0	30	30	-inf	SG025	S34
3	47057919	47205457	ENSG00000181555.15	19	53	72	-1.47999294112	SG006	S28
19	9523272	9546254	ENSG00000174652.13	128	61	189	1.06926266244	SG040	S73
2	114647537	114720173	ENSG00000115091.7	323	235	558	0.458873408129	SG006	S28
22	43013846	43045574	ENSG00000100243.16	360	265	625	0.442004546879	SG022	S12
6	3849620	3851551	ENSG00000145945.5	38	0	38	inf	SG021	S38
16	1494935	1525581	ENSG00000103249.13	514	277	791	0.891882383145	SG039	S51
12	6571489	6580153	ENSG00000139190.12	210	285	495	-0.440572591386	SG023	S39
3	40498783	40503861	ENSG00000188846.9	378	256	634	0.562242424221	SG024	S13
3	16355081	16555533	ENSG00000131378.9	218	294	512	-0.4314880200590001	SG155	S42
1	3728645	3773778	ENSG00000116198.8	116	201	317	-0.7930706960510001	SG148	S71
1	206238872	206288647	ENSG00000196533.6	68	121	189	-0.8314003960240001	SG025	S33
7	128577666	128590089	ENSG00000128604.14	192	30	222	2.67807190511	SG026	S18
20	61640735	61716423	ENSG00000272259.1	257	123	380	1.06311004385	SG025	S34
6	167342992	167370672	ENSG00000026297.11	697	962	1659	-0.464878237902	SG152	S91
8	101269288	101348446	ENSG00000034677.7	55	20	75	1.4594316186399998	SG046	S81
14	64550950	64770377	ENSG00000140009.14	315	206	521	0.6127074912039999	SG149	S89
7	1200121	1204903	ENSG00000229043.2	87	41	128	1.08539149123	SG040	S49
13	48877911	49056122	ENSG00000139687.9	42	1	43	5.39231742278	SG043	S61
19	35810164	35838258	ENSG00000012124.10	1050	749	1799	0.487351704095	SG046	S80
X	148558521	148602635	ENSG00000010404.13	258	122	380	1.08048991786	SG148	S71
2	101618707	101640494	ENSG00000071082.6	57	23	80	1.30932805811	SG148	S94
4	331603	378653	ENSG00000131127.9	92	38	130	1.27563444261	SG026	S18
1	169659808	169680839	ENSG00000188404.4	211	133	344	0.665816753206	SG069	S24
19	2977444	2995177	ENSG00000104953.14	3	20	23	-2.73696559417	SG030	S21
11	10329860	10529126	ENSG00000133805.11	74	35	109	1.0801703486799998	SG026	S18
1	169631245	169823221	ENSG00000000460.12	254	164	418	0.631132682154	SG069	S47
X	11129421	11141198	ENSG00000004961.10	54	16	70	1.75488750216	SG148	S71
20	361261	378203	ENSG00000101255.6	63	108	171	-0.777607578664	SG006	S28
3	121350246	121379774	ENSG00000180353.6	438	598	1036	-0.449214614597	SG025	S34
1	160709037	160724611	ENSG00000026751.12	459	720	1179	-0.649502752916	SG007	S6
16	475619	573011	ENSG00000090565.11	0	46	46	-inf	SG031	S95
17	5402747	5522744	ENSG00000091592.11	715	456	1171	0.6489094175010001	SG152	S91
19	2071037	2096331	ENSG00000172081.9	1016	823	1839	0.303936066351	SG150	S69
17	27900487	27921072	ENSG00000108262.11	17	46	63	-1.43609911481	SG002	S72
8	22132810	22215076	ENSG00000197181.7	1	61	62	-5.93073733756	SG152	S70
12	63359095	63359764	ENSG00000139239.6	0	37	37	-inf	SG041	S59
16	89642176	89663654	ENSG00000178773.10	32	113	145	-1.82017896242	SG023	S96
15	81451916	81601393	ENSG00000172349.12	398	566	964	-0.508033622288	SG152	S70
1	39997510	40024379	ENSG00000243970.1	1	17	18	-4.08746284125	SG152	S91
19	1248552	1259142	ENSG00000167470.8	10	33	43	-1.72246602447	SG027	S44
22	45704849	45737836	ENSG00000100376.7	68	15	83	2.18057224564	SG026	S40
17	45900638	45908900	ENSG00000159111.8	128	78	206	0.714597781138	SG069	S24
10	91174343	91180758	ENSG00000152778.7	24	56	80	-1.22239242134	SG038	S52
4	2743375	2758103	ENSG00000168884.10	267	362	629	-0.439149955396	SG150	S69
X	73183790	73513409	ENSG00000230590.3	28	2	30	3.80735492206	SG022	S35
8	28174503	28200872	ENSG00000168081.4	134	296	430	-1.14336417517	SG003	S27
11	71139239	71163914	ENSG00000172893.11	26	5	31	2.37851162325	SG025	S33
8	11351510	11422113	ENSG00000136573.8	114	303	417	-1.41028396931	SG151	S64
2	30454397	30546596	ENSG00000213626.7	43	90	133	-1.0655883416299998	SG069	S24
16	2961938	3001209	ENSG00000059122.12	128	68	196	0.91253715875	SG155	S42
X	154425284	154468098	ENSG00000155959.6	12	62	74	-2.36923380967	SG038	S53
12	120634489	120639038	ENSG00000089157.11	2228	1870	4098	0.252710962565	SG040	S49
16	89940014	89977792	ENSG00000141002.14	238	170	408	0.48542682717	SG023	S39
5	96149731	96271097	ENSG00000247121.2	491	111	602	2.14516334796	SG025	S34
X	47511197	47518231	ENSG00000126756.7	13	0	13	inf	SG038	S53
3	12837971	12913415	ENSG00000144712.7	1325	1534	2859	-0.211306123165	SG030	S43
6	57179603	57513375	ENSG00000146143.13	24	3	27	3.0	SG155	S42
6	37600284	37667082	ENSG00000112139.10	3	35	38	-3.54432051622	SG038	S53
1	28835071	28835274	ENSG00000200087.1	0	15	15	-inf	SG045	S79
3	151961617	152183569	ENSG00000152601.13	50	11	61	2.18442457114	SG001	S25
1	93727743	93811444	ENSG00000223745.3	197	115	312	0.776561768512	SG155	S41
14	64550950	64770377	ENSG00000140009.14	605	426	1031	0.506081711936	SG046	S57
8	26240470	26270645	ENSG00000104765.10	182	96	278	0.922832139478	SG045	S55
17	36342584	36421841	ENSG00000174093.6	47	5	52	3.23266075679	SG042	S83
5	131817301	131826490	ENSG00000125347.9	243	326	569	-0.423915650625	SG024	S13
19	2071037	2096331	ENSG00000172081.9	299	193	492	0.6315446369300001	SG027	S45
9	74729511	74872109	ENSG00000119125.12	17	2	19	3.08746284125	SG151	S64
15	45653322	45694525	ENSG00000171766.11	223	155	378	0.5247754946459999	SG151	S88
12	6775643	6798676	ENSG00000126746.13	19	2	21	3.2479275134400005	SG021	S38
5	96149731	96271097	ENSG00000247121.2	221	639	860	-1.5317695615600002	SG149	S66
14	106383838	106391825	ENSG00000226777.3	212	120	332	0.821029858955	SG151	S88
17	16245848	16256813	ENSG00000166582.5	70	35	105	1.0	SG022	S11
20	57393974	57425958	ENSG00000235590.3	0	13	13	-inf	SG022	S12
4	10488019	10686489	ENSG00000109684.10	243	144	387	0.7548875021629999	SG024	S13
15	91426925	91439006	ENSG00000182511.7	5	28	33	-2.48542682717	SG041	S82
6	74123238	74161999	ENSG00000164430.11	10	35	45	-1.80735492206	SG003	S3
12	117476728	117537284	ENSG00000088992.13	32	5	37	2.67807190511	SG040	S49
17	49242796	49249108	ENSG00000243678.7	381	288	669	0.403722186051	SG155	S42
6	149068464	149398126	ENSG00000111962.7	2	24	26	-3.58496250072	SG043	S61
13	24982295	25171814	ENSG00000205822.6	154	218	372	-0.5013977840820001	SG152	S68
22	42905974	42915808	ENSG00000189306.6	90	179	269	-0.991962680935	SG155	S42
14	106452671	106453170	ENSG00000211934.2	24	2	26	3.58496250072	SG026	S40
1	160648536	160681641	ENSG00000117091.5	1050	793	1843	0.40499655685	SG024	S36
9	113006091	113018920	ENSG00000136810.8	313	468	781	-0.580345872651	SG037	S78
11	117298489	117688240	ENSG00000177103.9	9	32	41	-1.83007499856	SG041	S82
19	571297	583493	ENSG00000172270.14	1630	1301	2931	0.325251002401	SG007	S6
15	38780304	38857776	ENSG00000172575.7	32	71	103	-1.1497471195	SG041	S82
5	180467225	180488523	ENSG00000165810.12	73	3	76	4.60486205816	SG042	S84
8	8640864	8751155	ENSG00000147324.6	125	187	312	-0.5811101752260001	SG046	S57
19	983174	994569	ENSG00000065268.6	90	41	131	1.13430109171	SG150	S92
14	59927081	59951148	ENSG00000126790.7	121	51	172	1.2464378953	SG044	S63
19	54960224	54972980	ENSG00000167615.12	357	479	836	-0.424101581707	SG151	S64
22	39493229	39500072	ENSG00000100298.11	140	199	339	-0.5073416035989999	SG148	S71
17	25956824	25976586	ENSG00000168961.12	250	348	598	-0.477159211187	SG024	S13
1	14026693	14151574	ENSG00000116731.18	184	114	298	0.690671941892	SG007	S5
16	81812863	81991899	ENSG00000197943.5	294	208	502	0.499232626695	SG011	S32
14	55590828	55612121	ENSG00000131981.11	425	83	508	2.35627959968	SG043	S62
1	26126667	26144713	ENSG00000162430.12	15	63	78	-2.07038932789	SG038	S53
7	6061881	6098861	ENSG00000086232.8	137	211	348	-0.623067105747	SG039	S74
12	9848414	9848823	ENSG00000213443.2	21	60	81	-1.5145731728299998	SG041	S58
X	135295381	135338641	ENSG00000129680.11	14	46	60	-1.716207034	SG007	S30
21	46188955	46221934	ENSG00000184787.14	143	209	352	-0.547487795302	SG021	S15
8	145159402	145162514	ENSG00000179632.5	216	148	364	0.545434136535	SG046	S57
22	41601209	41627275	ENSG00000100395.10	146	82	228	0.832272554262	SG042	S60
11	58346584	58388515	ENSG00000186660.14	151	221	372	-0.549497820066	SG003	S3
3	121350246	121379774	ENSG00000180353.6	1167	979	2146	0.253423796104	SG024	S36
11	7534529	7678358	ENSG00000166387.7	152	91	243	0.740132873245	SG031	S46
12	131438452	131626014	ENSG00000111452.8	39	9	48	2.11547721742	SG039	S51
19	18683418	18718551	ENSG00000006016.6	561	451	1012	0.314873337353	SG030	S21
6	12514342	12515006	ENSG00000212802.3	106	0	106	inf	SG002	S72
2	38294652	38337044	ENSG00000138061.7	13	49	62	-1.91427012597	SG039	S75
1	210501596	210849638	ENSG00000054392.8	3	20	23	-2.73696559417	SG003	S2
4	76831809	76862102	ENSG00000138744.10	9	38	47	-2.078002512	SG155	S41
5	151040657	151064791	ENSG00000113140.6	102	47	149	1.11783649029	SG007	S5
X	37639264	37672714	ENSG00000165168.6	173	13	186	3.7341885095	SG046	S57
9	25676396	25678856	ENSG00000198680.3	1	14	15	-3.80735492206	SG148	S94
7	1036622	1177896	ENSG00000146540.10	1025	1453	2478	-0.5034107932399999	SG022	S35
9	35675864	35681156	ENSG00000107159.8	0	32	32	-inf	SG155	S42
5	1456595	1524092	ENSG00000153395.5	497	305	802	0.704436609112	SG024	S36
1	21766621	21811498	ENSG00000142794.14	0	11	11	-inf	SG031	S46
19	54960224	54972980	ENSG00000167615.12	554	365	919	0.601989512282	SG041	S82
9	6716548	6727438	ENSG00000225489.2	25	1	26	4.64385618977	SG002	S7
10	135075907	135090372	ENSG00000151651.11	949	1118	2067	-0.236440195822	SG044	S86
17	42247815	42256451	ENSG00000161664.2	54	16	70	1.75488750216	SG148	S71
12	113376157	113411054	ENSG00000111331.8	1059	1520	2579	-0.521368734339	SG043	S62
5	10654332	10657928	ENSG00000272016.1	437	341	778	0.357861540476	SG148	S71
7	77166592	77269388	ENSG00000127947.11	73	38	111	0.941897045436	SG031	S95
1	160577890	160617085	ENSG00000117090.10	1246	1480	2726	-0.248293107492	SG151	S65
3	78646390	79816965	ENSG00000169855.15	19	49	68	-1.36678233067	SG148	S71
11	121322912	121504402	ENSG00000137642.8	298	197	495	0.597116701006	SG150	S69
7	134777115	134855547	ENSG00000122783.12	42	0	42	inf	SG151	S65
10	134000404	134019280	ENSG00000151640.8	0	19	19	-inf	SG037	S78
11	289138	296107	ENSG00000142102.11	93	166	259	-0.835880620239	SG022	S12
3	192514604	192635950	ENSG00000180611.6	9	38	47	-2.078002512	SG024	S36
17	57187312	57232630	ENSG00000182628.8	21	2	23	3.39231742278	SG002	S31
19	54960224	54972980	ENSG00000167615.12	378	494	872	-0.386124807364	SG151	S65
7	64139332	64147771	ENSG00000271550.1	23	55	78	-1.25779775747	SG007	S5
22	24129150	24176689	ENSG00000099956.13	212	299	511	-0.496081219635	SG007	S30
13	111293764	111365624	ENSG00000134905.12	208	282	490	-0.439111634258	SG043	S62
2	132222473	132250316	ENSG00000173272.9	75	197	272	-1.39323312896	SG011	S32
22	37611778	37611931	ENSG00000226233.1	0	16	16	-inf	SG038	S52
17	80400522	80408705	ENSG00000178927.12	620	473	1093	0.390428031935	SG038	S76
8	98787285	98865241	ENSG00000104341.12	27	1	28	4.75488750216	SG026	S18
16	89627065	89630950	ENSG00000167526.9	332	231	563	0.5232903899310001	SG042	S60
19	3630181	3700477	ENSG00000186111.4	61	127	188	-1.05794734921	SG155	S42
19	39833036	39876350	ENSG00000179134.10	106	58	164	0.869939459436	SG149	S66
3	45730678	45786916	ENSG00000211456.6	18	2	20	3.16992500144	SG151	S64
11	2316875	2324279	ENSG00000110665.7	0	16	16	-inf	SG022	S35
1	38326369	38412729	ENSG00000204084.8	142	86	228	0.723482364803	SG038	S52
19	18682540	18688360	ENSG00000221983.3	723	504	1227	0.520571913451	SG038	S76
15	31514202	31523041	ENSG00000259772.2	117	57	174	1.0374747054200002	SG151	S88
13	43597339	43683045	ENSG00000120675.4	102	158	260	-0.631355406206	SG002	S31
12	29433351	29470781	ENSG00000257176.1	21	4	25	2.39231742278	SG025	S33
17	16826229	16838153	ENSG00000128438.6	379	615	994	-0.698388562056	SG069	S47
17	76481116	76493118	ENSG00000267432.1	18	118	136	-2.71271804792	SG043	S62
11	43577986	43878160	ENSG00000149084.7	61	111	172	-0.863678528787	SG037	S78
1	111729796	111747157	ENSG00000162777.12	84	139	223	-0.726623649945	SG044	S86
5	179261436	179285887	ENSG00000161010.10	104	158	262	-0.603341030036	SG155	S41
17	36337711	36358166	ENSG00000197681.8	0	14	14	-inf	SG151	S65
2	231385309	231444721	ENSG00000235419.1	29	4	33	2.85798099513	SG039	S75
19	281040	291393	ENSG00000141934.5	0	15	15	-inf	SG003	S3
7	33053742	33102409	ENSG00000122643.14	120	44	164	1.44745897697	SG025	S33
8	564746	688106	ENSG00000104714.9	87	244	331	-1.48779384171	SG155	S19
1	150190717	150208504	ENSG00000143401.10	111	50	161	1.15055967658	SG151	S65
14	106202680	106209408	ENSG00000211896.2	0	14	14	-inf	SG038	S53
15	86287340	86293512	ENSG00000259407.1	332	460	792	-0.470450619597	SG155	S41
11	60223225	60238233	ENSG00000156738.13	354	452	806	-0.352573412332	SG021	S14
15	45003675	45011075	ENSG00000166710.13	2827	3104	5931	-0.134856674356	SG042	S60
5	174904065	174956745	ENSG00000164466.8	202	285	487	-0.4966066263	SG006	S28
17	33570055	33600674	ENSG00000166750.5	167	10	177	4.06177619759	SG011	S9
17	33570055	33600674	ENSG00000166750.5	26	288	314	-3.4694852833	SG069	S24
19	48551100	48614074	ENSG00000105499.9	13	51	64	-1.97198562383	SG151	S64
1	54317392	54356407	ENSG00000058799.9	48	16	64	1.58496250072	SG007	S5
22	19348760	19435415	ENSG00000242259.4	157	92	249	0.771058792835	SG149	S90
13	96453834	96705736	ENSG00000102595.14	5	44	49	-3.13750352375	SG040	S49
10	45869661	45941561	ENSG00000012779.6	62	142	204	-1.19555080912	SG011	S8
11	61583728	61634826	ENSG00000134824.9	587	458	1045	0.358012905013	SG001	S1
1	11994262	12035595	ENSG00000083444.12	24	60	84	-1.3219280948899998	SG021	S14
6	57179603	57513375	ENSG00000146143.13	6	25	31	-2.05889368905	SG026	S18
11	2465914	2870339	ENSG00000053918.11	19	0	19	inf	SG006	S4
13	115000362	115038198	ENSG00000130177.10	173	115	288	0.5891381766920001	SG003	S2
X	47420516	47431302	ENSG00000078061.8	74	18	92	2.03952836419	SG046	S80
14	105475910	105487485	ENSG00000170779.10	407	299	706	0.444883310068	SG022	S12
1	40538379	40563375	ENSG00000131238.12	152	240	392	-0.658963082165	SG151	S65
19	50372295	50381716	ENSG00000204673.6	15	44	59	-1.55254102303	SG024	S13
X	118749687	118827333	ENSG00000125354.18	3	42	45	-3.80735492206	SG046	S81
2	242673994	242708226	ENSG00000180902.12	135	217	352	-0.684735635394	SG149	S89
19	45393826	45406946	ENSG00000130204.8	156	221	377	-0.5025003405290001	SG044	S63
17	1957448	1962981	ENSG00000177374.8	48	16	64	1.58496250072	SG002	S72
1	157483167	157522310	ENSG00000143297.14	717	920	1637	-0.359660742242	SG030	S43
8	33405273	33424643	ENSG00000133874.1	18	51	69	-1.50250034053	SG023	S96
3	12938719	13114617	ENSG00000144711.9	417	293	710	0.509146719022	SG039	S51
8	144063155	144099854	ENSG00000247317.3	30	5	35	2.58496250072	SG040	S73
19	58365144	58376480	ENSG00000198466.8	35	71	106	-1.02046410256	SG046	S80
17	21279509	21323179	ENSG00000184185.5	1	15	16	-3.90689059561	SG150	S93
11	14526420	14665181	ENSG00000129084.13	25	5	30	2.32192809489	SG045	S79
19	18283972	18288927	ENSG00000216490.3	1102	1410	2512	-0.355570938715	SG152	S70
14	106452671	106453170	ENSG00000211934.2	0	54	54	-inf	SG003	S27
1	161676762	161684142	ENSG00000132185.12	280	134	414	1.0631938264899998	SG040	S73
2	113973574	114036527	ENSG00000125618.12	0	85	85	-inf	SG027	S22
17	78075355	78093678	ENSG00000171298.8	6	67	73	-3.4811266897400004	SG045	S55
10	18429606	18830514	ENSG00000165995.14	12	38	50	-1.6629650127200002	SG002	S31
2	114647537	114720173	ENSG00000115091.7	559	449	1008	0.316132838102	SG151	S88
9	220748	465259	ENSG00000107099.11	138	204	342	-0.563900885193	SG046	S81
7	128577666	128590089	ENSG00000128604.14	230	50	280	2.20163386117	SG151	S65
12	92536286	92539348	ENSG00000133639.3	99	156	255	-0.6560455987830001	SG021	S14
1	40538379	40563375	ENSG00000131238.12	225	145	370	0.633872101202	SG003	S27
X	119759648	119764005	ENSG00000171155.7	33	10	43	1.72246602447	SG040	S49
19	54960224	54972980	ENSG00000167615.12	614	891	1505	-0.537186776152	SG039	S74
10	43881065	43904614	ENSG00000169813.12	122	199	321	-0.7058872829809999	SG037	S54
13	21727734	21750741	ENSG00000165480.11	63	26	89	1.27684020536	SG037	S78
6	53132196	53213947	ENSG00000012660.9	13	39	52	-1.58496250072	SG007	S30
12	92536286	92539348	ENSG00000133639.3	168	111	279	0.597901556429	SG023	S39
1	93727743	93811444	ENSG00000223745.3	183	92	275	0.992137882227	SG025	S34
6	3832167	3855971	ENSG00000238158.2	15	0	15	inf	SG024	S13
X	41374187	41782716	ENSG00000147044.16	33	5	38	2.72246602447	SG046	S80
1	40157854	40229586	ENSG00000084072.12	34	69	103	-1.02106161553	SG025	S10
17	3575493	3599698	ENSG00000083454.17	461	1519	1980	-1.72028321407	SG046	S57
17	56408245	56409869	ENSG00000265206.2	30	63	93	-1.07038932789	SG042	S83
15	91260558	91358859	ENSG00000197299.6	59	102	161	-0.7897822926100001	SG007	S6
11	47487496	47586887	ENSG00000149187.13	24	5	29	2.26303440583	SG025	S10
11	832884	839720	ENSG00000177697.13	70	161	231	-1.2016338611700002	SG155	S42
19	54606036	54612564	ENSG00000170906.11	2	17	19	-3.08746284125	SG151	S65
22	43547520	43559248	ENSG00000100300.13	251	153	404	0.714155711258	SG039	S75
2	89156674	89156708	ENSG00000211592.2	0	55	55	-inf	SG023	S39
12	118501398	118573662	ENSG00000176834.9	18	0	18	inf	SG043	S62
10	7200586	7453450	ENSG00000198879.7	128	187	315	-0.546894459888	SG155	S42
2	219135115	219211516	ENSG00000127838.9	60	104	164	-0.7935491225329999	SG037	S78
16	84599200	84651683	ENSG00000103187.6	282	184	466	0.615989396342	SG030	S21
16	66637777	66647795	ENSG00000140931.15	13	44	57	-1.7589919005	SG042	S84
13	43597339	43683045	ENSG00000120675.4	86	39	125	1.14086253584	SG037	S78
19	3141574	3155173	ENSG00000267551.3	6	32	38	-2.41503749928	SG149	S66
1	6051526	6161253	ENSG00000069424.10	754	959	1713	-0.346966291749	SG041	S58
1	101337943	101361554	ENSG00000162694.9	0	11	11	-inf	SG038	S53
16	2325882	2390747	ENSG00000167972.9	0	15	15	-inf	SG043	S85
11	125439112	125454575	ENSG00000149547.10	20	52	72	-1.37851162325	SG149	S66
7	1200121	1204903	ENSG00000229043.2	111	58	169	0.936434871223	SG006	S4
19	983174	994569	ENSG00000065268.6	162	104	266	0.639410284744	SG149	S89
15	40820882	40857256	ENSG00000128891.11	182	116	298	0.649813645071	SG150	S92
4	15779898	15854853	ENSG00000004468.8	304	212	516	0.5200070588800001	SG045	S79
2	197627756	197664449	ENSG00000119041.6	16	42	58	-1.39231742278	SG152	S91
9	123664671	123691451	ENSG00000056558.6	1387	1095	2482	0.341036917835	SG042	S60
8	564746	688106	ENSG00000104714.9	126	267	393	-1.08341600819	SG155	S42
8	11413760	11415470	ENSG00000255518.1	140	294	434	-1.07038932789	SG039	S74
6	166719168	166721936	ENSG00000176381.4	16	0	16	inf	SG002	S72
2	231068340	231177930	ENSG00000079263.14	379	218	597	0.7978697133939999	SG041	S58
4	89206094	89252573	ENSG00000246375.2	1	16	17	-4.0	SG022	S11
19	18283972	18288927	ENSG00000216490.3	985	1171	2156	-0.249545446157	SG148	S94
19	47123725	47128375	ENSG00000160013.4	38	82	120	-1.1096244911700002	SG152	S68
5	6599352	6633404	ENSG00000037474.10	203	142	345	0.51558879768	SG152	S70
11	11292423	11643552	ENSG00000110328.5	11	36	47	-1.7104933828100002	SG155	S42
